543,"mattmac",1,2003-01-14 23:57:20.140000000
544,"mattmac",1,2003-01-15 04:08:31.903000000
545,"mattmac",1,2003-01-15 08:59:40.560000000
546,"mattmac",1,2003-01-15 11:35:40.043000000
547,"mattmac",1,2003-01-15 13:33:27.233000000
548,"mattmac",1,2003-01-15 14:13:10.717000000
549,"mattmac",1,2003-01-15 14:38:08.483000000
550,"mattmac",1,2003-01-15 14:46:52.060000000
551,"mattmac",1,2003-01-15 15:15:11.890000000
552,"mattmac",1,2003-01-15 15:19:23.623000000
553,"mattmac",0,2003-01-15 15:25:01.543000000
554,"mattmac",1,2003-01-15 15:25:20.577000000
555,"mattmac",0,2003-01-15 15:34:21.687000000
556,"mattmac",1,2003-01-15 15:34:30.403000000
557,"mattmac",1,2003-01-15 15:44:31.170000000
558,"mattmac",1,2003-01-15 16:00:08.357000000
559,"mattmac",1,2003-01-15 16:01:01.467000000
560,"mattmac",1,2003-01-15 16:01:01.560000000
561,"mattmac",1,2003-01-15 16:48:36.793000000
562,"mattmac",1,2003-01-15 16:49:37.467000000
563,"mattmac",1,2003-01-15 16:51:02.920000000
564,"mattmac",1,2003-01-15 17:09:49.153000000
565,"mattmac",1,2003-01-16 14:16:11.233000000
566,"mattmac",1,2003-01-16 14:54:59.937000000
567,"mattmac",1,2003-01-17 14:47:13.687000000
568,"mattmac",1,2003-01-17 15:48:57.200000000
569,"mattmac",1,2003-01-17 15:57:34.170000000
570,"mattmac",1,2003-01-17 15:58:12.653000000
571,"mattmac",1,2003-01-17 17:37:37.920000000
572,"mattmac",1,2003-01-17 19:43:35.187000000
573,"mattmac",1,2003-01-17 20:09:24.937000000
574,"mattmac",1,2003-01-17 20:10:39.293000000
575,"mattmac",1,2003-01-17 20:25:54.670000000
576,"mattmac",1,2003-01-18 01:10:11.810000000
577,"mattmac",1,2003-01-18 01:11:09.343000000
578,"mattmac",1,2003-01-18 02:36:01.607000000
579,"mattmac",1,2003-01-18 02:40:51.797000000
580,"mattmac",1,2003-01-18 03:58:45.700000000
581,"mattmac",1,2003-01-18 11:23:08.437000000
582,"mattmac",1,2003-01-18 11:32:02.293000000
583,"mattmac",1,2003-01-18 11:33:18.450000000
584,"mattmac",1,2003-01-18 12:02:40.077000000
585,"mattmac",1,2003-01-18 12:54:34.450000000
586,"mattmac",1,2003-01-18 15:08:27.310000000
587,"mattmac",1,2003-01-18 15:13:43.967000000
588,"mattmac",1,2003-01-18 15:55:47.590000000
589,"mattmac",1,2003-01-18 15:57:30.840000000
590,"mattmac",1,2003-01-18 15:58:08.250000000
591,"090475",0,2003-01-18 16:05:37.670000000
592,"mattmac",1,2003-01-18 16:05:44.780000000
593,"",0,2003-01-18 16:12:47.840000000
594,"mattmac",1,2003-01-18 16:13:04.250000000
595,"mattmac",1,2003-01-18 16:15:41.530000000
596,"mattmac",1,2003-01-18 16:17:27.840000000
597,"mattmac",1,2003-01-18 16:22:55.090000000
598,"mattmac",1,2003-01-18 16:30:10.623000000
599,"mattmac",1,2003-01-18 17:17:38.200000000
600,"mattmac",0,2003-01-18 17:19:41.793000000
601,"mattmac",1,2003-01-18 17:20:09.763000000
602,"mattmac",1,2003-01-18 17:44:23.250000000
603,"mattmac",1,2003-01-18 17:46:44.700000000
604,"mattmac",1,2003-01-18 18:00:01.593000000
605,"mattmac",1,2003-01-18 18:47:12.733000000
606,"mattmac",1,2003-01-18 18:56:37.153000000
607,"mattmac",1,2003-01-18 19:03:24.810000000
608,"mattmac",1,2003-01-18 19:15:51.090000000
609,"mattmac",1,2003-01-18 19:40:15.467000000
610,"mattmac",1,2003-01-18 19:40:53
611,"mattmac",1,2003-01-18 19:42:45.873000000
612,"mattmac",1,2003-01-18 19:43:12.513000000
613,"mattmac",1,2003-01-18 20:11:02.390000000
614,"mattmac",1,2003-01-18 20:14:22.983000000
615,"mattmac",1,2003-01-18 20:21:39.187000000
616,"mattmac",1,2003-01-18 20:23:13.450000000
617,"mattmac",1,2003-01-18 21:32:01.560000000
618,"mattmac",1,2003-01-18 21:40:32.780000000
619,"mattmac",1,2003-01-18 21:56:48.327000000
620,"mattmac",1,2003-01-18 22:05:48.310000000
621,"mattmac",1,2003-01-18 22:37:54.950000000
622,"mattmac",1,2003-01-18 23:27:57.513000000
623,"mattmac",1,2003-01-19 00:31:19.390000000
624,"mattmac",1,2003-01-19 00:33:45.297000000
625,"mattmac",1,2003-01-19 00:50:32.310000000
626,"mattmac",1,2003-01-19 00:55:54.107000000
627,"mattmac",1,2003-01-19 01:07:28.950000000
628,"mattmac",1,2003-01-19 01:13:35.357000000
629,"mattmac",1,2003-01-19 01:38:21.547000000
630,"mattmac",1,2003-01-19 01:50:19.030000000
631,"mattmac",1,2003-01-19 02:10:14.403000000
632,"mattmac",1,2003-01-19 02:38:03.827000000
633,"mattmac",1,2003-01-19 02:51:58.327000000
634,"mattmac",1,2003-01-19 02:58:44.123000000
635,"mattmac",0,2003-01-19 03:00:19.153000000
636,"mattmac",1,2003-01-19 03:00:29.437000000
637,"mattmac",1,2003-01-19 04:26:00.653000000
638,"mattmac",0,2003-01-19 12:06:30.530000000
639,"mattmac",1,2003-01-19 12:06:36.983000000
640,"mattmac",1,2003-01-19 12:37:50.140000000
641,"mattmac",1,2003-01-19 12:51:37.890000000
642,"mattmac",1,2003-01-19 13:03:20.403000000
643,"mattmac",1,2003-01-19 13:09:02.750000000
644,"mattmac",1,2003-01-19 13:13:22.403000000
645,"mattmac",1,2003-01-19 13:54:01.920000000
646,"mattmac",1,2003-01-19 13:55:31.153000000
647,"mattmac",1,2003-01-19 13:59:45.890000000
648,"mattmac",1,2003-01-19 14:05:01.873000000
649,"mattmac",1,2003-01-19 15:20:24
650,"mattmac",1,2003-01-19 16:23:18.077000000
651,"mattmac",1,2003-01-19 16:26:15.590000000
652,"mattmac",1,2003-01-19 16:39:31.810000000
653,"mattmac",1,2003-01-19 19:06:37.310000000
654,"mattmac",1,2003-01-19 19:09:05.950000000
655,"mattmac",1,2003-01-19 19:13:29.530000000
656,"mattmac",1,2003-01-19 19:17:34.857000000
657,"mattmac",1,2003-01-19 20:00:26.170000000
658,"mattmac",1,2003-01-19 20:47:36.483000000
659,"mattmac",1,2003-01-19 22:50:48.483000000
660,"mattmac",1,2003-01-19 22:58:05.310000000
661,"mattmac",1,2003-01-19 23:16:01.670000000
662,"mattmac",1,2003-01-19 23:36:20.983000000
663,"mattmac",1,2003-01-20 00:24:51.560000000
664,"mattmac",1,2003-01-20 06:03:12
665,"mattmac",1,2003-01-20 06:18:41.250000000
666,"mattmac",1,2003-01-20 09:10:42.513000000
667,"mattmac",1,2003-01-20 12:19:41.250000000
668,"mattmac",1,2003-01-20 14:12:55.483000000
669,"mattmac",1,2003-01-20 14:16:09.403000000
670,"mattmac",1,2003-01-20 14:19:17.873000000
671,"mattmac",1,2003-01-20 14:26:35.827000000
672,"mattmac",1,2003-01-20 14:27:43.513000000
673,"mattmac",1,2003-01-20 14:40:26.250000000
674,"mattm",0,2003-01-20 14:56:32.293000000
675,"mattmac",1,2003-01-20 14:56:58.590000000
676,"mattmac",1,2003-01-20 15:03:09.420000000
677,"mattmac",1,2003-01-20 15:13:11.750000000
678,"mattmac",1,2003-01-20 16:36:42.013000000
679,"mattmac",1,2003-01-20 17:25:18.547000000
680,"mattmac",1,2003-01-20 19:15:20.500000000
681,"mattmac",1,2003-01-20 19:59:38.937000000
682,"jenmac",1,2003-01-21 09:27:36.933000000
683,"jenmac",1,2003-01-21 09:31:49.420000000
684,"mattmac",1,2003-01-21 11:43:42.827000000
685,"mattmac",1,2003-01-21 14:30:37.640000000
686,"mattmac",1,2003-01-21 14:38:59.030000000
687,"mattmac",1,2003-01-21 16:43:33.187000000
688,"mattmac",1,2003-01-21 18:35:25.403000000
689,"mattmac",1,2003-01-21 18:52:14.153000000
690,"mattmac",1,2003-01-21 18:58:38.280000000
691,"mattmac",1,2003-01-21 19:01:15.340000000
692,"mattmac",0,2003-01-21 19:01:58.217000000
693,"mattmac",1,2003-01-21 19:02:23.200000000
694,"mattmac",1,2003-01-22 09:49:40.200000000
695,"mattmac",1,2003-01-22 13:30:09.687000000
696,"mattmac",1,2003-01-22 13:31:41.123000000
697,"mattmac",1,2003-01-22 16:13:41.060000000
698,"mattmac",1,2003-01-22 16:20:02.217000000
699,"mattmac",1,2003-01-23 02:34:47.310000000
700,"mattmac",1,2003-01-23 02:37:58.827000000
701,"mattmac",1,2003-01-23 02:39:17.903000000
702,"mattmac",1,2003-01-23 02:55:47.750000000
703,"nicola",1,2003-01-23 11:01:59.983000000
704,"niclynn",1,2003-01-23 11:03:54.060000000
705,"mattmac",1,2003-01-23 13:57:36.013000000
706,"mattmac",1,2003-01-23 14:14:29.280000000
707,"mattmac",1,2003-01-23 15:11:59.280000000
708,"mattmac",1,2003-01-23 15:58:09.623000000
709,"mattmac",1,2003-01-23 16:14:56
710,"mattmac",1,2003-01-23 16:54:22.043000000
711,"mattmac",1,2003-01-23 16:55:19.687000000
712,"mattmac",1,2003-01-23 17:08:15.153000000
713,"mattmac",1,2003-01-23 17:10:05.373000000
714,"mattmac",1,2003-01-23 17:36:15.310000000
715,"mattmac",1,2003-01-23 17:56:58.060000000
716,"mattmac",1,2003-01-23 18:16:45.967000000
717,"mattmac",1,2003-01-24 09:29:35.467000000
718,"mattmac",1,2003-01-24 14:18:25.500000000
719,"mattmac",1,2003-01-24 14:21:40.717000000
720,"mattmac",1,2003-01-24 14:22:39.763000000
721,"mattmac",1,2003-01-24 14:45:06.403000000
722,"mattmac",1,2003-01-24 15:17:30.293000000
723,"mattmac",1,2003-01-24 15:19:18.780000000
724,"mattmac",1,2003-01-24 15:22:23.827000000
725,"mattmac",1,2003-01-24 15:42:24.250000000
726,"mattmac",1,2003-01-24 15:50:02.967000000
727,"mattmac",1,2003-01-24 15:53:21.983000000
728,"mattmac",1,2003-01-24 16:23:09.577000000
729,"mattmac",1,2003-01-24 16:27:08.030000000
730,"mattmac",1,2003-01-24 16:58:01.293000000
731,"mattmac",1,2003-01-24 21:38:00.750000000
732,"mattmac",1,2003-01-24 21:42:59.280000000
733,"mattmac",1,2003-01-24 23:30:57.373000000
734,"mattmac",1,2003-01-25 01:12:35.793000000
735,"mattmac",1,2003-01-25 11:39:53.983000000
736,"mattmac",0,2003-01-25 11:50:31.780000000
737,"mattmac",1,2003-01-25 11:50:40.950000000
738,"mattmac",1,2003-01-25 11:55:12.857000000
739,"mattmac",1,2003-01-25 14:45:42.937000000
740,"mattmac",1,2003-01-25 14:50:06.090000000
741,"mattmac",1,2003-01-26 15:20:16.390000000
742,"mattmac",1,2003-01-26 15:24:45.500000000
743,"mattmac",1,2003-01-26 15:27:16.293000000
744,"mattmac",1,2003-01-26 15:56:10.700000000
745,"mattmac",0,2003-01-26 16:14:44.060000000
746,"mattmac",0,2003-01-26 16:14:52.577000000
747,"mattmac",1,2003-01-26 16:15:09.530000000
748,"mattmac",1,2003-01-26 19:54:02.857000000
749,"mattmac",1,2003-01-26 20:09:26.450000000
750,"mattmac",1,2003-01-27 12:50:17.513000000
751,"mattmac",1,2003-01-27 13:53:54.187000000
752,"mattmac",1,2003-01-27 13:58:15.937000000
753,"mattmac",1,2003-01-27 14:03:45.467000000
754,"mattmac",1,2003-01-27 14:08:26.450000000
755,"mattmac",1,2003-01-27 14:13:00.450000000
756,"mattmac",1,2003-01-27 14:20:55.340000000
757,"mattmac",1,2003-01-27 14:21:48.280000000
758,"mattmac",1,2003-01-27 14:27:16.950000000
759,"mattmac",1,2003-01-27 14:48:00.467000000
760,"mattmac",1,2003-01-27 15:08:39.107000000
761,"mattmac",1,2003-01-27 15:13:14.950000000
762,"mattmac",1,2003-01-27 15:15:39.763000000
763,"mattmac",1,2003-01-27 15:17:29.153000000
764,"mattmac",1,2003-01-27 15:20:33.763000000
765,"mattmac",1,2003-01-27 15:22:55.187000000
766,"mattmac",1,2003-01-27 15:23:54.030000000
767,"mattmac",1,2003-01-27 15:24:52.437000000
768,"mattmac",1,2003-01-27 15:31:08.483000000
769,"mattmac",1,2003-01-27 15:31:40
770,"mattmac",1,2003-01-27 16:02:45.687000000
771,"mattmac",1,2003-01-27 16:08:24.653000000
772,"mattmac",1,2003-01-27 16:09:29.280000000
773,"mattmac",1,2003-01-27 16:14:18.327000000
774,"mattmac",1,2003-01-27 16:14:32.967000000
775,"mattmac",0,2003-01-27 16:14:52.840000000
776,"mattmac",1,2003-01-27 16:14:59.467000000
777,"mattmac",1,2003-01-27 16:15:11.750000000
778,"mattmac",1,2003-01-27 16:15:35.543000000
779,"mattmac",1,2003-01-27 16:16:43.250000000
780,"mattmac",1,2003-01-27 16:17:54.373000000
781,"mattmac",1,2003-01-27 16:20:34.293000000
782,"mattmac",1,2003-01-27 16:21:49.357000000
783,"mattmac",1,2003-01-27 16:21:59.373000000
784,"mattmac",1,2003-01-27 16:22:39.077000000
785,"mattmac",1,2003-01-27 16:22:48.717000000
786,"mattmac",1,2003-01-27 16:23:07.793000000
787,"mattmac",1,2003-01-27 16:25:18.623000000
788,"mattmac",1,2003-01-27 16:25:48.483000000
789,"mattmac",1,2003-01-27 23:01:31.420000000
790,"mattmac",1,2003-01-27 23:04:49.717000000
791,"mattmac",1,2003-01-27 23:05:07
792,"mattmac",1,2003-01-27 23:06:02.827000000
793,"mattmac",1,2003-01-27 23:06:14.403000000
794,"mattmac",1,2003-01-27 23:10:12
795,"mattmac",1,2003-01-27 23:12:20.357000000
796,"mattmac",1,2003-01-27 23:15:01.560000000
797,"mattmac",1,2003-01-27 23:18:11.763000000
798,"mattmac",1,2003-01-27 23:18:32.873000000
799,"mattmac",1,2003-01-27 23:19:10.577000000
800,"mattmac",1,2003-01-27 23:19:21.763000000
801,"mattmac",1,2003-01-27 23:30:12.437000000
802,"mattmac",1,2003-01-27 23:37:05.983000000
803,"mattmac",1,2003-01-27 23:41:56.043000000
804,"mattmac",1,2003-01-27 23:42:40.780000000
805,"mattmac",1,2003-01-27 23:44:16.700000000
806,"mattmac",1,2003-01-27 23:46:44.140000000
807,"mattmac",1,2003-01-27 23:50:53.090000000
808,"mattmac",1,2003-01-27 23:51:06.687000000
809,"mattmac",1,2003-01-28 00:02:52
810,"mattmac",1,2003-01-28 00:17:09.733000000
811,"mattmac",1,2003-01-28 00:17:19.217000000
812,"mattmac",1,2003-01-28 01:18:23.310000000
813,"mattmac",1,2003-01-28 01:21:16.123000000
814,"mattmac",1,2003-01-28 02:03:23.310000000
815,"mattmac",1,2003-01-28 02:17:12.700000000
816,"jim",1,2003-01-28 13:21:21.933000000
817,"jim",1,2003-01-28 14:31:18.060000000
818,"jim",1,2003-01-28 14:35:15.340000000
819,"jim",1,2003-01-28 15:21:14.543000000
820,"jim",1,2003-01-28 15:22:03.640000000
821,"jim",1,2003-01-28 15:53:46.763000000
822,"mattmac",1,2003-01-28 18:20:43.857000000
823,"mattmac",1,2003-01-28 19:13:43.187000000
824,"mattmac",1,2003-01-28 19:20:00.530000000
825,"mattmac",1,2003-01-28 19:23:52.607000000
826,"mattmac",1,2003-01-28 19:28:01
827,"mattmac",1,2003-01-28 19:51:49.873000000
828,"mattmac",1,2003-01-29 03:01:46.233000000
829,"mattmac",1,2003-01-29 03:03:10.233000000
830,"nicola",1,2003-01-30 11:22:00.577000000
831,"nicola",1,2003-01-30 11:45:39.047000000
832,"nicola",1,2003-01-30 11:52:06.840000000
833,"mattmac",1,2003-01-31 22:16:50.263000000
834,"mattmac",1,2003-02-01 16:13:17.530000000
835,"mattmac",1,2003-02-01 16:20:58.500000000
836,"mattmac",1,2003-02-02 16:38:55.903000000
837,"mattmac",1,2003-02-02 17:50:44.060000000
838,"mattmac",1,2003-02-02 19:55:39.217000000
839,"mattmac",1,2003-02-02 20:56:23.593000000
840,"mattmac",1,2003-02-02 21:10:53.983000000
841,"mattmac",1,2003-02-03 16:19:05.750000000
842,"mattmac",1,2003-02-03 16:19:56.967000000
843,"mattmac",1,2003-02-03 16:30:03.827000000
844,"mattmac",1,2003-02-03 19:27:37.467000000
845,"mattmac",1,2003-02-03 19:28:18.827000000
846,"mattmac",1,2003-02-03 19:39:30.513000000
847,"mattmac",1,2003-02-03 19:50:30.780000000
848,"mattmac",1,2003-02-03 19:51:36.640000000
849,"mattmac",1,2003-02-03 20:10:39.937000000
850,"mattmac",1,2003-02-03 20:19:53.653000000
851,"mattmac",1,2003-02-03 20:22:02.140000000
852,"mattmac",1,2003-02-03 21:17:30.920000000
853,"mattmac",1,2003-02-03 21:19:00.840000000
854,"mattmac",1,2003-02-03 21:38:18.780000000
855,"mattmac",1,2003-02-04 02:44:37.843000000
856,"mattmac",1,2003-02-04 03:34:40.843000000
857,"mattmac",1,2003-02-04 04:13:08.967000000
858,"mattmac",1,2003-02-04 15:08:21.967000000
859,"mattmac",1,2003-02-04 22:20:36.653000000
860,"smills",0,2003-02-05 03:29:51.670000000
861,"smills",1,2003-02-05 03:30:02.060000000
862,"smills",1,2003-02-06 17:21:49.873000000
863,"smills",1,2003-02-06 18:04:17.560000000
864,"smills",0,2003-02-06 18:13:31.750000000
865,"smills",1,2003-02-06 18:13:45.890000000
866,"mattmac",1,2003-02-06 18:43:40.403000000
867,"mattmac",1,2003-02-06 19:48:19.030000000
868,"mattmac",1,2003-02-06 20:23:25.483000000
869,"mattmac",1,2003-02-07 01:42:09.607000000
870,"mattmac",1,2003-02-07 01:47:53.373000000
871,"mattmac",1,2003-02-08 17:33:36.357000000
872,"mattmac",1,2003-02-08 18:30:28.250000000
873,"mattmac",0,2003-02-08 18:52:19.043000000
874,"mattmac",1,2003-02-08 18:52:26.810000000
875,"mattmac",1,2003-02-08 19:45:20.250000000
876,"smills",1,2003-02-08 20:12:11.123000000
877,"smills",1,2003-02-08 20:13:02.983000000
878,"smills",1,2003-02-08 20:13:39.700000000
879,"smills",1,2003-02-08 20:15:59.840000000
880,"mattmac",1,2003-02-08 20:18:46.310000000
881,"mattmac",1,2003-02-08 20:59:15.607000000
882,"smills",1,2003-02-08 23:44:11.873000000
883,"smills",0,2003-02-08 23:48:25.717000000
884,"smills",1,2003-02-08 23:48:34.903000000
885,"mattmac",0,2003-02-08 23:49:13.187000000
886,"mattmac",1,2003-02-08 23:49:20.623000000
887,"mattmac",0,2003-02-08 23:58:56.170000000
888,"mattmac",0,2003-02-09 00:01:08.717000000
889,"mattmac",1,2003-02-09 00:03:04.983000000
890,"mattmac",1,2003-02-09 02:04:24.577000000
891,"smills",1,2003-02-09 02:13:05.437000000
892,"biff",0,2003-02-09 02:19:23.293000000
893,"mattmac",0,2003-02-09 02:20:18.623000000
894,"mattmac",0,2003-02-09 02:21:05.123000000
895,"mattmac",0,2003-02-09 02:22:43.123000000
896,"mattmac",0,2003-02-09 02:27:11.310000000
897,"mattmac",1,2003-02-09 02:27:42.920000000
898,"mattmac",0,2003-02-09 02:39:25.640000000
899,"mattmac",0,2003-02-09 02:40:16.187000000
900,"mattmac",1,2003-02-09 02:41:36.030000000
901,"mattmac",1,2003-02-09 02:49:16.390000000
902,"mattmac",1,2003-02-09 02:52:18.700000000
903,"mattmac",1,2003-02-09 02:53:49.170000000
904,"mattmac",1,2003-02-09 02:54:49.967000000
905,"mattmac",1,2003-02-09 02:59:13.687000000
906,"mattmac",1,2003-02-09 03:00:32.153000000
907,"mattmac",1,2003-02-09 03:00:54.187000000
908,"mattmac",1,2003-02-09 03:23:00.903000000
909,"",0,2003-02-09 03:26:09.357000000
910,"oo",0,2003-02-09 03:26:15.170000000
911,"oo",0,2003-02-09 03:26:15.590000000
912,"mattmac",1,2003-02-09 13:12:39.873000000
913,"mattmac",1,2003-02-10 01:08:35.513000000
914,"jim",1,2003-02-10 09:28:18.920000000
915,"mattmac",1,2003-02-11 02:03:13.640000000
916,"mattmac",1,2003-02-11 02:03:28.233000000
917,"mattmac",1,2003-02-11 02:04:04.140000000
918,"mattmac",1,2003-02-11 02:04:17.060000000
919,"smills",1,2003-02-11 02:04:26.983000000
920,"mattmac",1,2003-02-11 02:16:27.480000000
921,"mattmac",1,2003-02-11 02:17:07.700000000
922,"smills",1,2003-02-11 02:17:34.607000000
923,"smills",1,2003-02-11 02:17:58.263000000
924,"mattmac",1,2003-02-11 02:19:49.140000000
925,"mattmac",1,2003-02-11 02:21:42.873000000
926,"mattmac",1,2003-02-11 02:31:22.123000000
927,"mattmac",1,2003-02-11 03:15:07.513000000
928,"mattmac",1,2003-02-11 04:03:26.653000000
929,"Beverly",1,2003-02-11 10:05:31.543000000
930,"mattmac",1,2003-02-11 10:31:23.560000000
931,"Beverly",1,2003-02-11 10:56:17.340000000
932,"mattmac",1,2003-02-12 13:57:11.310000000
933,"mattmac",1,2003-02-13 11:30:10.340000000
934,"jim",1,2003-02-13 15:52:23.357000000
935,"mattmac",1,2003-02-13 20:31:05.950000000
936,"jmccay2",1,2003-02-14 22:26:22.670000000
937,"mattmac",1,2003-02-15 22:25:32.980000000
938,"mattmac",1,2003-02-15 22:26:45.827000000
939,"mattmac",1,2003-02-15 22:30:17.687000000
940,"mattmac",1,2003-02-15 22:59:04.403000000
941,"mattmac",1,2003-02-15 23:21:52.140000000
942,"mattmac",1,2003-02-15 23:30:36.577000000
943,"mattmac",1,2003-02-15 23:33:46.340000000
944,"mattmac",0,2003-02-16 00:02:25.717000000
945,"mattmac",1,2003-02-16 00:02:37.530000000
946,"mattmac",1,2003-02-16 00:04:49.920000000
947,"mattmac",1,2003-02-16 00:35:23.107000000
948,"mattmac",1,2003-02-16 00:39:44.077000000
949,"mattmac",1,2003-02-16 00:46:45.937000000
950,"mattmac",1,2003-02-16 01:10:44.123000000
951,"mattmac",0,2003-02-16 01:49:17.937000000
952,"mattmac",0,2003-02-16 01:50:15.763000000
953,"mattmac",0,2003-02-16 01:50:58.340000000
954,"mattmac",0,2003-02-16 01:55:20.310000000
955,"mattmac",1,2003-02-16 02:49:22.500000000
956,"mattmac",1,2003-02-16 03:12:43.623000000
957,"mattmac",1,2003-02-16 03:32:43.763000000
958,"smills",1,2003-02-16 03:34:06.293000000
959,"mattmac",1,2003-02-16 03:43:14.577000000
960,"mattmac",1,2003-02-16 04:10:51.780000000
961,"",0,2003-02-16 06:25:33.717000000
962,"",0,2003-02-16 06:26:17.467000000
963,"smills",0,2003-02-16 06:26:30.263000000
964,"smills",0,2003-02-16 06:26:48.200000000
965,"smills",1,2003-02-16 06:32:07.873000000
966,"smills",1,2003-02-16 06:32:22.780000000
967,"smills",1,2003-02-16 06:32:52.750000000
968,"smills",1,2003-02-16 06:33:17.250000000
969,"smills",1,2003-02-16 06:33:47.030000000
970,"smills",1,2003-02-16 06:56:40
971,"mattmac",1,2003-02-16 13:58:09.013000000
972,"mattmac",1,2003-02-16 14:18:58.090000000
973,"mattmac",1,2003-02-16 16:30:22.623000000
974,"mattmac",1,2003-02-16 16:31:18.920000000
975,"mattmac",1,2003-02-16 16:31:47.903000000
976,"mattmac",1,2003-02-16 16:37:10.263000000
977,"mattmac",1,2003-02-16 16:41:05.780000000
978,"mattmac",1,2003-02-16 16:46:43.920000000
979,"mattmac",1,2003-02-16 16:47:48.653000000
980,"mattmac",1,2003-02-16 16:57:33.640000000
981,"mattmac",0,2003-02-16 17:03:04.577000000
982,"mattmac",1,2003-02-16 17:03:17.590000000
983,"mattmac",1,2003-02-16 20:03:26.030000000
984,"mattmac",1,2003-02-16 20:08:09.077000000
985,"mattmac",1,2003-02-16 22:49:34.233000000
986,"mattmac",1,2003-02-16 23:16:37.357000000
987,"mattmac",1,2003-02-17 00:34:15.873000000
988,"mattmac",1,2003-02-17 00:46:37.437000000
989,"mattmac",1,2003-02-17 01:08:18.230000000
990,"nicola",1,2003-02-17 14:45:46.357000000
991,"mattmac",1,2003-02-18 15:50:11.687000000
992,"",0,2003-02-18 16:10:03.670000000
993,"mattmac",1,2003-02-18 16:13:48.420000000
994,"mattmac",1,2003-02-18 16:18:14.280000000
995,"mattmac",1,2003-02-18 16:18:48.373000000
996,"mattmac",1,2003-02-18 16:20:15.153000000
997,"mattmac",1,2003-02-18 16:38:59.780000000
998,"mattmac",1,2003-02-18 20:54:16.983000000
999,"mattmac",1,2003-02-18 21:45:23.827000000
1000,"mattmac",1,2003-02-18 22:04:48.687000000
1001,"jim",1,2003-02-19 09:20:36.890000000
1002,"beverly",0,2003-02-19 10:00:46.590000000
1003,"mattmac",1,2003-02-19 10:07:22.967000000
1004,"jim",1,2003-02-19 10:39:49.450000000
1005,"jim",1,2003-02-19 10:46:24.560000000
1006,"beverly",0,2003-02-19 10:59:46.280000000
1007,"beverly",0,2003-02-19 11:00:46.170000000
1008,"beverly",0,2003-02-19 11:01:13.450000000
1009,"beverly",0,2003-02-19 11:01:20.700000000
1010,"mattmac",1,2003-02-19 11:01:23.420000000
1011,"nicola",1,2003-02-19 11:01:35.810000000
1012,"beverly",0,2003-02-19 11:04:01.700000000
1013,"Beverly",0,2003-02-19 11:04:23.077000000
1014,"Beverly",0,2003-02-19 11:04:30.873000000
1015,"beverly",1,2003-02-19 11:06:26.437000000
1016,"beverly",1,2003-02-19 11:39:43.263000000
1017,"mattmac",1,2003-02-19 11:41:26.937000000
1018,"mattmac",1,2003-02-19 12:37:59.293000000
1019,"jim",1,2003-02-19 13:49:24.420000000
1020,"jim",1,2003-02-19 13:52:17.467000000
1021,"mattmac",1,2003-02-19 14:55:43.153000000
1022,"mattmac",1,2003-02-19 15:55:02.623000000
1023,"mattmac",1,2003-02-19 16:05:50.450000000
1024,"jim",0,2003-02-19 16:14:52.750000000
1025,"jim",1,2003-02-19 16:14:57.500000000
1026,"mattmac",1,2003-02-19 16:28:46.390000000
1027,"mattmac",1,2003-02-19 16:44:01.543000000
1028,"mattmac",1,2003-02-19 17:46:10.560000000
1029,"mattmac",1,2003-02-19 19:52:57.170000000
1030,"pmac",0,2003-02-19 21:48:12.013000000
1031,"mattmac",1,2003-02-19 22:04:06.500000000
1032,"smills",1,2003-02-19 22:27:01.543000000
1033,"smills",1,2003-02-19 22:54:56.060000000
1034,"smills",1,2003-02-19 23:22:26.200000000
1035,"jim",1,2003-02-20 15:05:40.140000000
1036,"jim",1,2003-02-20 15:09:33.513000000
1037,"smills",1,2003-02-21 01:06:53.090000000
1038,"jim",1,2003-02-21 14:37:42.530000000
1039,"jim",1,2003-02-21 14:38:20.653000000
1040,"jim",1,2003-02-21 15:16:55.560000000
1041,"jim",1,2003-02-21 15:55:52.060000000
1042,"mattmac",1,2003-02-22 19:33:08.700000000
1043,"smills",1,2003-02-22 22:55:22.310000000
1044,"smills",1,2003-02-23 00:16:19.437000000
1045,"smills",1,2003-02-23 01:06:47.153000000
1046,"mattmac",1,2003-02-23 17:24:06.967000000
1047,"mattmac",1,2003-02-23 19:58:50.233000000
1048,"smills",1,2003-02-23 20:00:38.967000000
1049,"mattmac",1,2003-02-23 20:55:51.327000000
1050,"jim",1,2003-02-24 10:01:48.653000000
1051,"pmac",0,2003-02-24 12:59:04.967000000
1052,"pmac",0,2003-02-24 12:59:21.840000000
1053,"",0,2003-02-24 12:59:23.450000000
1054,"mattmac",1,2003-02-24 13:12:41.153000000
1055,"jim",1,2003-02-24 15:59:27.373000000
1056,"jim",1,2003-02-24 16:09:46.780000000
1057,"bob",1,2003-02-24 16:55:17.250000000
1058,"smills",1,2003-02-24 22:33:19.467000000
1059,"smills",1,2003-02-25 00:43:04.107000000
1060,"booboo",1,2003-02-25 11:26:23.560000000
1061,"jim",1,2003-02-25 11:26:38.750000000
1062,"jim",1,2003-02-25 11:27:26.623000000
1063,"booboo",1,2003-02-25 11:27:44.983000000
1064,"bob",1,2003-02-25 11:28:08.950000000
1065,"booboo",1,2003-02-25 11:28:41.983000000
1066,"jim",1,2003-02-25 14:48:54.013000000
